Student,Period,Class,Is_new_sub,Average_grade,Perform_trend,Gender_М,Subject_3,Subject_4,Subject_5
29,1,11,0,4.12,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
11,1,8,1,3.5,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
73,1,10,1,4.94,0,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
63,1,10,1,4.25,0,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
16,3,9,0,4.03,0,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
24,4,8,0,3.83,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
10,4,8,0,4.2,0,False,0.1346153846153846,0.33653846153846156,0.5288461538461539
25,4,8,0,3.94,0,False,0.0111731843575419,0.26256983240223464,0.7262569832402235
3,4,8,0,3.33,1,True,0.16891891891891891,0.668918918918919,0.16216216216216217
16,2,9,0,4.03,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
21,3,8,0,4.06,0,False,0.1346153846153846,0.33653846153846156,0.5288461538461539
15,2,8,0,3.67,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
16,1,8,1,4.0,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
47,1,11,0,4.38,0,True,0.0,0.08854166666666667,0.9114583333333334
66,1,11,0,4.28,0,False,0.0,0.08854166666666667,0.9114583333333334
31,1,11,0,4.38,0,False,0.16891891891891891,0.668918918918919,0.16216216216216217
6,1,8,1,4.33,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
20,1,8,1,3.39,0,True,0.16554054054054054,0.3581081081081081,0.47635135135135137
8,4,8,0,3.76,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
23,1,9,0,4.08,0,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
21,2,8,0,4.11,0,False,0.25675675675675674,0.5337837837837838,0.20945945945945946
17,2,8,0,3.61,0,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
10,3,8,0,4.19,-1,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
52,2,10,0,5.0,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
13,4,8,0,4.04,0,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
12,3,9,0,3.71,1,True,0.5363128491620112,0.35195530726256985,0.11173184357541899
13,3,9,0,4.04,-1,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
40,1,11,0,4.31,0,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
56,1,10,1,4.44,0,False,0.0,0.0,1.0
15,3,8,0,3.72,0,True,0.1891891891891892,0.5371621621621622,0.27364864864864863
10,2,8,0,4.17,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
3,2,9,0,3.33,0,True,0.16554054054054054,0.3581081081081081,0.47635135135135137
39,2,11,0,4.25,0,True,0.0,0.0,1.0
4,3,9,0,3.89,0,False,0.40625,0.4322916666666667,0.14583333333333334
9,4,8,0,4.04,1,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
7,3,9,0,3.73,1,True,0.1891891891891892,0.5371621621621622,0.27364864864864863
2,1,8,1,3.39,0,True,0.0111731843575419,0.26256983240223464,0.7262569832402235
33,2,11,0,4.12,0,True,0.0,0.0,1.0
24,3,8,0,3.75,0,False,0.4807692307692308,0.3942307692307692,0.125
31,1,11,0,4.38,0,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
14,1,9,0,4.14,1,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
67,1,10,1,4.44,0,True,0.0,0.08854166666666667,0.9114583333333334
70,1,11,0,4.12,1,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
48,1,11,0,4.38,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
45,2,11,0,4.38,0,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
23,2,8,0,4.0,1,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
15,4,8,0,3.69,1,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
19,4,8,0,3.63,0,True,0.17567567567567569,0.6148648648648649,0.20945945945945946
61,2,10,0,4.5,0,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
6,1,8,1,4.33,0,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
28,1,11,0,5.0,0,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
29,1,11,0,4.12,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
22,4,8,0,4.63,0,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
23,4,8,0,4.0,0,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
45,2,11,0,4.38,0,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
69,1,11,0,4.34,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
20,3,9,0,3.36,0,True,0.1891891891891892,0.5371621621621622,0.27364864864864863
12,4,8,0,3.72,0,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
59,2,10,0,4.0,0,True,0.0,0.0,1.0
45,1,11,0,4.38,0,False,0.0,0.0,1.0
3,1,8,1,3.28,0,True,0.16891891891891891,0.668918918918919,0.16216216216216217
11,3,8,0,3.58,-1,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
17,1,9,0,3.58,0,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
60,1,11,0,4.06,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
49,2,11,0,4.94,0,True,0.16554054054054054,0.3581081081081081,0.47635135135135137
31,2,11,0,4.38,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
8,4,8,0,3.76,0,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
18,2,9,0,3.38,-1,True,0.1891891891891892,0.5371621621621622,0.27364864864864863
20,1,8,1,3.39,0,True,0.0111731843575419,0.26256983240223464,0.7262569832402235
32,1,11,0,4.44,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
19,3,8,0,3.67,0,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
33,2,11,0,4.12,0,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
53,1,11,0,4.22,-1,False,0.40625,0.4322916666666667,0.14583333333333334
59,1,11,0,3.97,0,True,0.40625,0.4322916666666667,0.14583333333333334
12,4,8,0,3.72,-1,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
48,1,11,0,4.38,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
58,2,10,0,3.88,0,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
26,4,8,0,3.57,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
3,2,8,0,3.28,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
8,2,8,0,3.78,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
46,2,11,0,4.19,0,False,0.0,0.0,1.0
2,4,8,0,3.44,0,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
16,4,8,0,4.04,0,False,0.4807692307692308,0.3942307692307692,0.125
25,2,8,0,3.83,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
62,1,11,0,4.03,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
13,1,9,0,3.99,0,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
36,1,11,0,4.0,0,True,0.7297297297297297,0.19594594594594594,0.0472972972972973
16,2,8,0,4.0,1,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
51,1,10,1,4.44,0,True,0.16891891891891891,0.668918918918919,0.16216216216216217
55,1,11,0,4.41,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
17,2,8,0,3.61,0,True,0.0,0.4326923076923077,0.5673076923076923
20,3,8,0,3.39,0,True,0.1891891891891892,0.5371621621621622,0.27364864864864863
63,2,10,0,4.25,1,True,0.40625,0.4322916666666667,0.14583333333333334
69,1,11,0,4.34,0,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
16,3,9,0,4.03,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
14,3,8,0,4.11,0,False,0.25675675675675674,0.5337837837837838,0.20945945945945946
7,1,9,0,3.69,1,True,0.033783783783783786,0.5337837837837838,0.43243243243243246
8,4,8,0,3.76,1,False,0.5363128491620112,0.35195530726256985,0.11173184357541899
45,1,11,0,4.38,0,False,0.25675675675675674,0.5337837837837838,0.20945945945945946
11,2,8,0,3.5,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
67,1,11,0,4.44,0,True,0.0,0.08854166666666667,0.9114583333333334
1,4,8,0,3.96,-1,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
19,2,9,0,3.74,2,True,0.25139664804469275,0.4245810055865922,0.3240223463687151
62,1,11,0,4.03,-1,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
21,1,9,0,4.19,0,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
41,2,11,0,4.31,1,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
51,1,10,1,4.44,0,True,0.0,0.08854166666666667,0.9114583333333334
52,1,11,0,5.0,0,False,0.0,0.08854166666666667,0.9114583333333334
5,1,9,0,3.44,-1,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
23,4,8,0,4.0,0,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
48,1,11,0,4.38,0,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
29,1,11,0,4.12,0,False,0.40625,0.4322916666666667,0.14583333333333334
54,1,11,0,4.94,0,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
6,2,8,0,4.33,0,False,0.0,0.4326923076923077,0.5673076923076923
68,2,10,0,4.31,1,False,0.40625,0.4322916666666667,0.14583333333333334
53,1,11,0,4.22,0,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
29,1,11,0,4.12,0,False,0.25675675675675674,0.5337837837837838,0.20945945945945946
9,3,8,0,4.06,-1,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
18,4,8,0,3.35,0,True,0.0,0.4326923076923077,0.5673076923076923
54,1,10,1,4.88,0,True,0.16554054054054054,0.3581081081081081,0.47635135135135137
16,1,9,0,4.01,1,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
19,1,9,0,3.65,0,True,0.5363128491620112,0.35195530726256985,0.11173184357541899
11,1,9,0,3.64,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
67,1,10,1,4.44,0,True,0.17567567567567569,0.6148648648648649,0.20945945945945946
7,1,8,1,3.44,0,True,0.7297297297297297,0.19594594594594594,0.0472972972972973
21,3,8,0,4.06,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
18,1,9,0,3.38,1,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
23,1,9,0,4.08,0,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
71,2,10,0,4.38,-1,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
37,2,11,0,4.5,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
57,1,10,1,4.12,0,True,0.0,0.0,1.0
59,2,10,0,4.0,-1,True,0.16554054054054054,0.3581081081081081,0.47635135135135137
38,1,11,0,3.94,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
29,1,11,0,4.12,0,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
16,1,9,0,4.01,-1,False,0.16891891891891891,0.668918918918919,0.16216216216216217
7,3,8,0,3.56,0,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
53,1,10,1,4.12,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
2,2,8,0,3.39,0,True,0.0111731843575419,0.26256983240223464,0.7262569832402235
4,2,9,0,3.89,-1,False,0.0111731843575419,0.26256983240223464,0.7262569832402235
49,2,11,0,4.94,0,True,0.17567567567567569,0.6148648648648649,0.20945945945945946
19,2,9,0,3.74,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
20,2,8,0,3.39,0,True,0.5363128491620112,0.35195530726256985,0.11173184357541899
14,2,9,0,4.16,1,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
50,2,11,0,3.94,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
14,1,9,0,4.14,-1,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
4,4,8,0,3.89,0,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
21,3,8,0,4.06,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
43,2,11,0,4.44,0,True,0.7297297297297297,0.19594594594594594,0.0472972972972973
19,1,9,0,3.65,1,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
10,2,9,0,4.22,-1,False,0.0111731843575419,0.26256983240223464,0.7262569832402235
55,1,10,1,4.38,0,False,0.0,0.0,1.0
22,4,8,0,4.63,0,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
46,1,11,0,4.19,0,False,0.40625,0.4322916666666667,0.14583333333333334
13,4,8,0,4.04,0,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
14,3,9,0,4.16,-1,False,0.16891891891891891,0.668918918918919,0.16216216216216217
40,1,11,0,4.31,0,False,0.16891891891891891,0.668918918918919,0.16216216216216217
71,1,10,1,4.38,0,True,0.7297297297297297,0.19594594594594594,0.0472972972972973
4,3,8,0,3.86,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
11,1,9,0,3.64,-1,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
23,2,8,0,4.0,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
26,4,8,0,3.57,1,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
6,3,8,0,4.25,0,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
60,2,10,0,4.0,0,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
50,2,11,0,3.94,0,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
5,4,8,0,3.41,0,True,0.7297297297297297,0.19594594594594594,0.0472972972972973
16,1,8,1,4.0,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
48,2,11,0,4.38,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
43,2,11,0,4.44,0,True,0.033783783783783786,0.5337837837837838,0.43243243243243246
47,1,11,0,4.38,0,True,0.40625,0.4322916666666667,0.14583333333333334
26,4,8,0,3.57,0,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
64,1,11,0,4.31,1,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
21,3,9,0,4.19,0,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
23,1,9,1,4.08,0,False,0.0,0.08854166666666667,0.9114583333333334
55,1,10,1,4.38,0,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
18,2,9,0,3.38,1,True,0.033783783783783786,0.5337837837837838,0.43243243243243246
68,1,10,1,4.31,0,False,0.16891891891891891,0.668918918918919,0.16216216216216217
10,2,9,0,4.22,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
70,1,10,1,4.19,0,False,0.40625,0.4322916666666667,0.14583333333333334
26,2,8,0,3.61,1,True,0.16891891891891891,0.668918918918919,0.16216216216216217
28,1,11,0,5.0,0,False,0.0,0.0,1.0
4,2,9,0,3.89,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
15,3,9,0,3.77,-1,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
59,2,10,0,4.0,0,True,0.17567567567567569,0.6148648648648649,0.20945945945945946
47,2,11,0,4.38,0,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
11,1,8,1,3.5,0,False,0.0111731843575419,0.26256983240223464,0.7262569832402235
3,4,8,0,3.33,0,True,0.5363128491620112,0.35195530726256985,0.11173184357541899
10,3,9,0,4.23,1,False,0.0111731843575419,0.26256983240223464,0.7262569832402235
21,2,9,0,4.19,-1,False,0.0111731843575419,0.26256983240223464,0.7262569832402235
29,2,11,0,4.12,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
70,1,11,0,4.12,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
57,1,10,1,4.12,0,True,0.40625,0.4322916666666667,0.14583333333333334
25,4,8,0,3.94,-1,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
24,2,8,0,3.72,1,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
73,2,10,0,4.94,0,True,0.0,0.0,1.0
16,2,8,0,4.0,0,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
62,2,10,0,3.94,0,False,0.0,0.08854166666666667,0.9114583333333334
1,1,8,1,3.89,0,True,0.1891891891891892,0.5371621621621622,0.27364864864864863
16,1,9,1,4.01,0,False,0.0,0.08854166666666667,0.9114583333333334
6,3,9,0,4.29,-1,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
55,2,10,0,4.38,1,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
7,4,8,0,3.61,1,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
10,2,9,0,4.22,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
2,3,8,0,3.42,0,True,0.7297297297297297,0.19594594594594594,0.0472972972972973
13,4,8,0,4.04,0,False,0.0,0.4326923076923077,0.5673076923076923
54,1,11,0,4.94,0,True,0.033783783783783786,0.5337837837837838,0.43243243243243246
9,2,9,0,4.17,0,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
4,2,8,0,3.89,0,False,0.0111731843575419,0.26256983240223464,0.7262569832402235
10,2,9,0,4.22,-1,False,0.40625,0.4322916666666667,0.14583333333333334
11,3,8,0,3.58,1,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
20,3,9,0,3.36,0,True,0.6554054054054054,0.2702702702702703,0.060810810810810814
8,1,9,0,3.81,-1,False,0.5363128491620112,0.35195530726256985,0.11173184357541899
42,1,11,0,4.25,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
38,1,11,0,3.94,0,False,0.25675675675675674,0.5337837837837838,0.20945945945945946
29,2,11,0,4.12,0,False,0.0,0.08854166666666667,0.9114583333333334
27,2,11,0,4.44,-1,True,0.033783783783783786,0.5337837837837838,0.43243243243243246
16,4,8,0,4.04,0,False,0.1346153846153846,0.33653846153846156,0.5288461538461539
22,1,9,1,4.65,0,False,0.40625,0.4322916666666667,0.14583333333333334
22,1,8,1,4.44,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
8,2,8,0,3.78,0,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
20,2,8,0,3.39,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
17,4,8,0,3.57,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
4,3,9,0,3.89,-1,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
20,2,9,0,3.35,0,True,0.5363128491620112,0.35195530726256985,0.11173184357541899
39,2,11,0,4.25,0,True,0.0,0.08854166666666667,0.9114583333333334
17,3,8,0,3.61,1,True,0.6554054054054054,0.2702702702702703,0.060810810810810814
25,3,8,0,3.89,0,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
1,1,8,1,3.89,0,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
8,3,8,0,3.81,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
72,1,11,0,4.38,-1,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
51,1,10,1,4.44,0,True,0.6554054054054054,0.2702702702702703,0.060810810810810814
66,1,11,0,4.28,1,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
7,1,8,1,3.44,0,True,0.5363128491620112,0.35195530726256985,0.11173184357541899
33,1,11,0,4.12,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
14,1,8,1,4.0,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
25,2,8,0,3.83,1,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
9,1,8,1,4.0,0,True,0.0111731843575419,0.26256983240223464,0.7262569832402235
14,2,8,0,4.0,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
45,2,11,0,4.38,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
71,2,10,0,4.38,-1,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
28,1,11,0,5.0,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
22,3,8,0,4.56,0,False,0.5363128491620112,0.35195530726256985,0.11173184357541899
9,3,8,0,4.06,0,True,0.16891891891891891,0.668918918918919,0.16216216216216217
60,2,10,0,4.0,0,True,0.16891891891891891,0.668918918918919,0.16216216216216217
22,3,9,0,4.61,0,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
5,2,8,0,3.33,0,True,0.033783783783783786,0.5337837837837838,0.43243243243243246
48,2,11,0,4.38,0,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
48,1,11,0,4.38,0,False,0.16891891891891891,0.668918918918919,0.16216216216216217
15,4,8,0,3.69,1,True,0.16891891891891891,0.668918918918919,0.16216216216216217
13,1,8,1,3.94,0,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
7,2,9,0,3.72,-1,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
17,3,9,0,3.58,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
21,3,8,0,4.06,0,False,0.16891891891891891,0.668918918918919,0.16216216216216217
3,4,8,0,3.33,1,True,0.25139664804469275,0.4245810055865922,0.3240223463687151
6,1,8,1,4.33,0,False,0.5363128491620112,0.35195530726256985,0.11173184357541899
71,1,11,0,4.28,0,True,0.0,0.0,1.0
45,1,11,0,4.38,0,False,0.40625,0.4322916666666667,0.14583333333333334
52,1,11,0,5.0,0,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
22,4,8,0,4.63,0,False,0.25675675675675674,0.5337837837837838,0.20945945945945946
24,3,8,0,3.75,1,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
2,2,9,0,3.4,0,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
72,1,11,0,4.38,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
18,4,8,0,3.35,0,True,0.1346153846153846,0.33653846153846156,0.5288461538461539
11,1,9,0,3.64,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
10,1,8,1,4.17,0,False,0.1346153846153846,0.33653846153846156,0.5288461538461539
14,1,9,0,4.14,-1,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
23,3,8,0,4.08,-1,False,0.4807692307692308,0.3942307692307692,0.125
12,3,9,0,3.71,0,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
8,1,8,1,3.78,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
1,3,9,0,3.88,1,True,0.0111731843575419,0.26256983240223464,0.7262569832402235
5,3,8,0,3.39,0,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
39,2,11,0,4.25,1,True,0.7297297297297297,0.19594594594594594,0.0472972972972973
23,3,9,0,4.08,0,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
56,1,11,0,4.44,0,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
1,1,9,0,3.97,0,True,0.16554054054054054,0.3581081081081081,0.47635135135135137
24,3,8,0,3.75,1,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
20,3,9,0,3.36,0,True,0.16891891891891891,0.668918918918919,0.16216216216216217
2,3,8,0,3.42,0,True,0.0111731843575419,0.26256983240223464,0.7262569832402235
5,3,9,0,3.41,0,True,0.40625,0.4322916666666667,0.14583333333333334
15,2,9,0,3.79,-1,True,0.16554054054054054,0.3581081081081081,0.47635135135135137
21,3,9,0,4.19,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
12,3,9,0,3.71,-1,True,0.17567567567567569,0.6148648648648649,0.20945945945945946
8,2,9,0,3.8,1,False,0.16891891891891891,0.668918918918919,0.16216216216216217
1,2,8,0,3.89,0,True,0.7297297297297297,0.19594594594594594,0.0472972972972973
2,2,9,0,3.4,0,True,0.5363128491620112,0.35195530726256985,0.11173184357541899
23,2,9,0,4.1,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
25,2,8,0,3.83,0,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
36,2,11,0,4.0,0,True,0.0,0.08854166666666667,0.9114583333333334
16,3,8,0,4.03,0,False,0.4807692307692308,0.3942307692307692,0.125
60,1,11,0,4.06,-1,True,0.1891891891891892,0.5371621621621622,0.27364864864864863
31,2,11,0,4.38,0,False,0.0,0.0,1.0
4,1,8,1,3.89,0,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
13,2,9,0,4.02,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
42,2,11,0,4.25,1,False,0.40625,0.4322916666666667,0.14583333333333334
38,2,11,0,3.94,0,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
9,2,9,0,4.17,0,True,0.033783783783783786,0.5337837837837838,0.43243243243243246
26,2,8,0,3.61,0,True,0.6554054054054054,0.2702702702702703,0.060810810810810814
13,2,8,0,3.94,0,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
17,3,9,0,3.58,1,True,0.0111731843575419,0.26256983240223464,0.7262569832402235
53,2,10,0,4.12,1,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
57,1,11,0,4.0,0,True,0.0,0.0,1.0
55,1,11,0,4.41,0,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
8,2,8,0,3.78,-1,False,0.5363128491620112,0.35195530726256985,0.11173184357541899
5,3,9,0,3.41,0,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
14,2,8,0,4.0,-1,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
59,1,10,1,4.0,0,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
8,3,8,0,3.81,1,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
16,1,9,0,4.01,1,False,0.0111731843575419,0.26256983240223464,0.7262569832402235
11,2,8,0,3.5,0,False,0.16891891891891891,0.668918918918919,0.16216216216216217
2,2,9,0,3.4,0,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
35,2,11,0,4.0,-1,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
3,2,9,0,3.33,-1,True,0.1891891891891892,0.5371621621621622,0.27364864864864863
54,2,10,0,4.88,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
12,2,9,0,3.74,0,True,0.6554054054054054,0.2702702702702703,0.060810810810810814
24,1,8,1,3.72,0,False,0.0111731843575419,0.26256983240223464,0.7262569832402235
1,3,8,0,3.89,-1,True,0.1346153846153846,0.33653846153846156,0.5288461538461539
4,3,8,0,3.86,0,False,0.25675675675675674,0.5337837837837838,0.20945945945945946
68,2,10,0,4.31,1,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
71,1,11,0,4.28,0,True,0.7297297297297297,0.19594594594594594,0.0472972972972973
21,4,8,0,4.09,0,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
25,2,8,0,3.83,0,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
21,4,8,0,4.09,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
9,1,9,0,4.15,-1,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
26,1,8,1,3.61,0,True,0.7297297297297297,0.19594594594594594,0.0472972972972973
62,1,10,1,3.94,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
15,3,8,0,3.72,-1,True,0.5363128491620112,0.35195530726256985,0.11173184357541899
7,1,8,1,3.44,0,True,0.17567567567567569,0.6148648648648649,0.20945945945945946
14,2,8,0,4.0,0,False,0.25675675675675674,0.5337837837837838,0.20945945945945946
8,3,8,0,3.81,0,False,0.5363128491620112,0.35195530726256985,0.11173184357541899
25,4,8,0,3.94,0,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
6,2,8,0,4.33,-1,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
38,2,11,0,3.94,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
8,2,8,0,3.78,0,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
